"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Tue","Wed","Thu","Fri","Sat","Sun","year","dayindex","temp","dewp","max","min","fog","NUM_REPORTS"
"142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2001,0.0181560648982745,0.611764705882353,0.639620653319283,0.576885406464251,0.638255698711596,0,0.663220088626292
"143",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2001,0.0182848313159928,0.606862745098039,0.660695468914647,0.576885406464251,0.638255698711596,0,0.721565731166913
"144",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2001,0.018413597733711,0.606862745098039,0.663856691253952,0.570029382957885,0.643211100099108,0,0.749630723781389
"145",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2001,0.0185423641514293,0.6,0.680716543730242,0.548481880509305,0.624380574826561,0,0.610044313146233
"146",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2001,0.0186711305691476,0.612745098039216,0.69336143308746,0.559255631733595,0.673934588701685,0,0.603397341211226
"147",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2001,0.0187998969868658,0.662745098039216,0.721812434141201,0.629774730656219,0.691774033696729,0,0.731166912850812
"148",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2001,0.0189286634045841,0.665686274509804,0.697576396206533,0.617042115572968,0.684836471754212,0,0.793205317577548
"149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2001,0.0190574298223023,0.62156862745098,0.561643835616438,0.576885406464251,0.638255698711596,0,0.744460856720827
"150",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2001,0.0191861962400206,0.629411764705882,0.615384615384615,0.589618021547503,0.684836471754212,0,0.710487444608567
"151",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0193149626577389,0.634313725490196,0.711275026343519,0.617042115572968,0.673934588701685,0,0.981536189069424
"152",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0194437290754571,0.645098039215686,0.694415173867229,0.60822722820764,0.704658077304262,0,0.785081240768094
"153",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0195724954931754,0.609803921568628,0.665964172813488,0.548481880509305,0.673934588701685,0,0.627031019202363
"154",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0197012619108936,0.602941176470588,0.65331928345627,0.528893241919687,0.673934588701685,0,0.765140324963072
"155",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0198300283286119,0.614705882352941,0.71654373024236,0.559255631733595,0.654112983151635,0,0.698670605612999
"156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0199587947463302,0.657843137254902,0.772391991570074,0.636630754162586,0.704658077304262,1,0.74519940915805
"157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0200875611640484,0.685294117647059,0.759747102212856,0.647404505386876,0.732408325074331,0,0.731905465288035
"158",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0202163275817667,0.716666666666667,0.729188619599578,0.705190989226249,0.684836471754212,0,0.764401772525849
"159",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0203450939994849,0.773529411764706,0.741833508956797,0.770812928501469,0.745292368681863,0,0.776218611521418
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0204738604172032,0.829411764705882,0.802950474183351,0.812928501469148,0.821605550049554,0,0.79615952732644
"161",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0206026268349215,0.870588235294118,0.879873551106428,0.843290891283056,0.87215064420218,0,0.842688330871492
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0207313932526397,0.829411764705882,0.870389884088514,0.841332027424094,0.816650148662042,0,0.77178729689808
"163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.020860159670358,0.902941176470588,0.9072708113804,0.894221351616063,0.905847373637265,0,0.807976366322009
"164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0209889260880762,0.919607843137255,0.893572181243414,0.894221351616063,0.923686818632309,0,0.780649926144756
"165",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0211176925057945,0.82156862745098,0.866174920969441,0.862879529872674,0.87215064420218,0,0.802067946824225
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0212464589235127,0.818627450980392,0.785036880927292,0.843290891283056,0.782953419226957,0,0.768833087149188
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.021375225341231,0.841176470588235,0.752370916754478,0.841332027424094,0.798810703666997,0,0.812407680945347
"168",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0215039917589493,0.883333333333333,0.794520547945206,0.894221351616063,0.870168483647175,0,0.855982274741507
"169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0216327581766675,0.880392156862745,0.840885142255005,0.862879529872674,0.883052527254708,0,0.886262924667651
"170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0217615245943858,0.781372549019608,0.740779768177028,0.717923604309501,0.834489593657086,0,0.790251107828656
"171",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.021890291012104,0.729411764705882,0.727081138040042,0.705190989226249,0.763131813676908,0,0.72821270310192
"172",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0220190574298223,0.694117647058824,0.750263435194942,0.647404505386876,0.727452923686819,0,0.767355982274742
"173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0221478238475406,0.712745098039216,0.729188619599578,0.696376101860921,0.704658077304262,0,0.731905465288035
"174",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0222765902652588,0.77156862745098,0.741833508956797,0.784524975514202,0.732408325074331,0,0.702363367799114
"175",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0224053566829771,0.831372549019608,0.773445732349842,0.823702252693438,0.821605550049554,0,0.773264401772526
"176",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0225341231006953,0.862745098039216,0.768177028451001,0.843290891283056,0.841427155599604,0,0.759231905465288
"177",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0226628895184136,0.862745098039216,0.788198103266596,0.843290891283056,0.852329038652131,0,0.759970457902511
"178",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0227916559361319,0.867647058823529,0.829293993677555,0.841332027424094,0.870168483647175,0,0.77178729689808
"179",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0229204223538501,0.869607843137255,0.837723919915701,0.841332027424094,0.870168483647175,0,0.823485967503693
"180",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0230491887715684,0.886274509803922,0.854583772391991,0.85896180215475,0.88800792864222,0,0.789512555391433
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0231779551892866,0.794117647058823,0.780821917808219,0.834476003917728,0.774033696729435,0,0.935745937961595
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0233067216070049,0.703921568627451,0.614330874604847,0.705190989226249,0.732408325074331,0,0.765878877400295
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0234354880247232,0.786274509803922,0.781875658587987,0.755142017629775,0.812685827552032,0,0.724519940915805
"184",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0235642544424414,0.853921568627451,0.833508956796628,0.85896180215475,0.870168483647175,0,0.801329394387001
"185",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0236930208601597,0.777450980392157,0.702845100105374,0.80411361410382,0.802775024777007,0,0.769571639586411
"186",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0238217872778779,0.744117647058823,0.670179135932561,0.753183153770813,0.727452923686819,0,0.827178729689808
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0239505536955962,0.835294117647059,0.846153846153846,0.843290891283056,0.821605550049554,0,0.821270310192024
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0240793201133144,0.886274509803922,0.888303477344573,0.841332027424094,0.905847373637265,0,0.775480059084195
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0242080865310327,0.875490196078431,0.883034773445732,0.872673849167483,0.883052527254708,0,0.809453471196455
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.024336852948751,0.894117647058824,0.850368809272919,0.85896180215475,0.88800792864222,0,0.854505169867061
"191",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0244656193664692,0.800980392156863,0.718651211801897,0.823702252693438,0.832507433102081,0,0.784342688330872
"192",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0245943857841875,0.797058823529412,0.732349841938883,0.765915768854065,0.812685827552032,0,0.800590841949778
"193",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0247231522019057,0.795098039215686,0.718651211801897,0.755142017629775,0.812685827552032,0,0.868537666174298
"194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.024851918619624,0.825490196078431,0.694415173867229,0.834476003917728,0.793855302279485,0,0.817577548005908
"195",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0249806850373423,0.862745098039216,0.727081138040042,0.854064642507346,0.832507433102081,0,0.779911373707533
"196",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0251094514550605,0.861764705882353,0.79768177028451,0.823702252693438,0.870168483647175,0,0.868537666174298
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0252382178727788,0.876470588235294,0.866174920969441,0.834476003917728,0.921704658077304,0,0.805022156573117
"198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.025366984290497,0.864705882352941,0.925184404636459,0.843290891283056,0.901883052527255,0,0.790989660265879
"199",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0254957507082153,0.884313725490196,0.932560590094837,0.862879529872674,0.901883052527255,0,0.78877400295421
"200",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0256245171259336,0.906862745098039,0.931506849315069,0.901077375122429,0.921704658077304,0,0.901033973412112
"201",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0257532835436518,0.917647058823529,0.94204425711275,0.876591576885407,0.959365708622398,0,0.861890694239291
"202",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0258820499613701,0.888235294117647,0.933614330874605,0.911851126346719,0.905847373637265,0,0.807976366322009
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0260108163790883,0.874509803921569,0.932560590094837,0.894221351616063,0.905847373637265,1,0.836779911373708
"204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0261395827968066,0.885294117647059,0.933614330874605,0.862879529872674,0.901883052527255,0,0.799852289512555
"205",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0262683492145249,0.823529411764706,0.896733403582719,0.823702252693438,0.852329038652131,0,0.833825701624815
"206",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0263971156322431,0.81078431372549,0.833508956796628,0.755142017629775,0.852329038652131,0,0.811669128508124
"207",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0265258820499614,0.794117647058823,0.779768177028451,0.735553379040157,0.816650148662042,0,0.834564254062038
"208",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0266546484676796,0.815686274509804,0.825079030558483,0.770812928501469,0.834489593657086,0,0.829394387001477
"209",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0267834148853979,0.868627450980392,0.908324552160169,0.876591576885407,0.905847373637265,0,0.803545051698671
"210",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0269121813031161,0.867647058823529,0.91886195995785,0.85896180215475,0.88800792864222,0,0.833825701624815
"211",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0270409477208344,0.913725490196078,0.923076923076923,0.911851126346719,0.923686818632309,0,0.798375184638109
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0271697141385527,0.930392156862745,0.932560590094837,0.901077375122429,0.952428146679881,0,0.923929098966027
"213",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0272984805562709,0.877450980392157,0.940990516332982,0.854064642507346,0.901883052527255,1,0.720088626292467
"214",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0274272469739892,0.870588235294118,0.927291886195996,0.823702252693438,0.921704658077304,0,0.799113737075332
"215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0275560133917074,0.847058823529412,0.856691253951528,0.812928501469148,0.852329038652131,0,0.872230428360414
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0276847798094257,0.877450980392157,0.886195995785037,0.862879529872674,0.87215064420218,0,0.8397341211226
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.027813546227144,0.891176470588235,0.87881981032666,0.876591576885407,0.88800792864222,0,0.862629246676514
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0279423126448622,0.916666666666667,0.928345626975764,0.911851126346719,0.921704658077304,0,0.816838995568685
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0280710790625805,0.937254901960784,0.935721812434141,0.901077375122429,0.952428146679881,0,0.810930576070901
"220",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0281998454802987,0.93235294117647,0.938883034773446,0.911851126346719,0.941526263627354,0,0.744460856720827
"221",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.028328611898017,0.833333333333333,0.836670179135933,0.862879529872674,0.89197224975223,0,0.906942392909897
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0284573783157353,0.806862745098039,0.777660695468915,0.753183153770813,0.816650148662042,0,0.77917282127031
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0285861447334535,0.814705882352941,0.773445732349842,0.806072477962782,0.798810703666997,0,0.790989660265879
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0287149111511718,0.811764705882353,0.813487881981033,0.753183153770813,0.870168483647175,0,0.795420974889217
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.02884367756889,0.768627450980392,0.69968387776607,0.735553379040157,0.763131813676908,0,0.793943870014771
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0289724439866083,0.777450980392157,0.741833508956797,0.746327130264447,0.802775024777007,0,0.875184638109306
"227",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0291012104043266,0.777450980392157,0.850368809272919,0.700293829578844,0.834489593657086,0,0.810930576070901
"228",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0292299768220448,0.772549019607843,0.777660695468915,0.755142017629775,0.774033696729435,0,0.738552437223043
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0293587432397631,0.761764705882353,0.819810326659642,0.700293829578844,0.816650148662042,0,0.730428360413589
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0294875096574813,0.747058823529412,0.822971548998946,0.700293829578844,0.798810703666997,0,0.671344165435746
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0296162760751996,0.764705882352941,0.775553213909378,0.755142017629775,0.763131813676908,0,0.836041358936484
"232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0297450424929178,0.77843137254902,0.772391991570074,0.770812928501469,0.780971258671952,0,0.749630723781389
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0298738089106361,0.835294117647059,0.883034773445732,0.843290891283056,0.883052527254708,0,0.773264401772526
"234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0300025753283544,0.811764705882353,0.902002107481559,0.746327130264447,0.883052527254708,0,0.718611521418021
"235",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0301313417460726,0.811764705882353,0.888303477344573,0.774730656219393,0.863230921704658,0,0.799852289512555
"236",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2001,0.0302601081637909,0.823529411764706,0.929399367755532,0.774730656219393,0.883052527254708,0,0.775480059084195
"237",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2001,0.0303888745815091,0.82843137254902,0.888303477344573,0.788442703232125,0.870168483647175,0,0.801329394387001
"238",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2001,0.0305176409992274,0.837254901960784,0.848261327713382,0.812928501469148,0.841427155599604,0,0.847858197932053
"239",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2001,0.0306464074169457,0.817647058823529,0.814541622760801,0.770812928501469,0.834489593657086,0,0.793943870014771
"240",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001,0.0307751738346639,0.8,0.779768177028451,0.79333986287953,0.782953419226957,0,0.826440177252585
"241",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2001,0.0309039402523822,0.85,0.848261327713382,0.834476003917728,0.883052527254708,0,0.806499261447563
"242",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2001,0.0310327066701004,0.8,0.85563751317176,0.80411361410382,0.852329038652131,0,0.840472673559823
"243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2001,0.0311614730878187,0.720588235294118,0.700737618545838,0.647404505386876,0.774033696729435,0,0.920974889217134
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2001,0.031290239505537,0.743137254901961,0.732349841938883,0.765915768854065,0.723488602576809,0,0.731166912850812
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2001,0.0314190059232552,0.823529411764706,0.814541622760801,0.823702252693438,0.812685827552032,0,0.76218611521418
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2001,0.0315477723409735,0.812745098039216,0.821917808219178,0.79333986287953,0.863230921704658,0,0.787296898079764
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2001,0.0316765387586917,0.766666666666667,0.788198103266596,0.746327130264447,0.782953419226957,0,0.718611521418021
"248",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2001,0.03180530517641,0.820588235294118,0.817702845100105,0.841332027424094,0.816650148662042,0,0.803545051698671
"249",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2001,0.0319340715941282,0.854901960784314,0.9072708113804,0.85896180215475,0.870168483647175,0,0.912112259970458
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2001,0.0320628380118465,0.848039215686274,0.877766069546891,0.834476003917728,0.901883052527255,0,0.91506646971935
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2001,0.0321916044295648,0.776470588235294,0.848261327713382,0.717923604309501,0.780971258671952,0,0.728951255539143
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2001,0.032320370847283,0.720588235294118,0.732349841938883,0.755142017629775,0.723488602576809,0,0.774002954209749
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2001,0.0324491372650013,0.753921568627451,0.735511064278187,0.765915768854065,0.723488602576809,0,0.767355982274742
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2001,0.0325779036827195,0.803921568627451,0.760800842992624,0.80411361410382,0.782953419226957,0,0.74519940915805
"255",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2001,0.0327066701004378,0.754901960784314,0.754478398314015,0.765915768854065,0.793855302279485,0,0.693500738552437
"256",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2001,0.0328354365181561,0.680392156862745,0.642781875658588,0.612144955925563,0.727452923686819,0,0.78877400295421
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2001,0.0329642029358743,0.691176470588235,0.645943097997892,0.636630754162586,0.723488602576809,0,0.861152141802068
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2001,0.0330929693535926,0.700980392156863,0.682824025289779,0.682664054848188,0.709613478691774,0,0.742245199409158
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2001,0.0332217357713108,0.720588235294118,0.719704952581665,0.665034280117532,0.745292368681863,0,0.673559822747415
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2001,0.0333505021890291,0.719607843137255,0.750263435194942,0.665034280117532,0.745292368681863,0,0.702363367799114
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2001,0.0334792686067474,0.732352941176471,0.828240252897787,0.665034280117532,0.780971258671952,0,0.704579025110783
"262",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2001,0.0336080350244656,0.716666666666667,0.740779768177028,0.705190989226249,0.723488602576809,0,0.762924667651403
"263",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2001,0.0337368014421839,0.733333333333333,0.798735511064278,0.665034280117532,0.798810703666997,0,0.860413589364845
"264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2001,0.0338655678599021,0.72156862745098,0.755532139093783,0.715964740450539,0.713577799801784,0,0.812407680945347
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2001,0.0339943342776204,0.719607843137255,0.770284510010537,0.686581782566112,0.743310208126858,0,0.688330871491876
"266",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2001,0.0341231006953387,0.601960784313726,0.631190727081138,0.523996082272282,0.65609514370664,0,0.700147710487445
"267",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2001,0.0342518671130569,0.581372549019608,0.540569020021075,0.541625857002938,0.602576808721506,0,0.720088626292467
"268",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2001,0.0343806335307752,0.647058823529412,0.566912539515279,0.665034280117532,0.65609514370664,0,0.781388478581979
"269",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2001,0.0345093999484934,0.641176470588235,0.650158061116965,0.598432908912831,0.643211100099108,0,0.823485967503693
"270",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2001,0.0346381663662117,0.633333333333333,0.675447839831401,0.523996082272282,0.709613478691774,0,0.832348596750369
"271",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2001,0.0347669327839299,0.656862745098039,0.689146469968388,0.617042115572968,0.673934588701685,0,0.774002954209749
"272",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2001,0.0348956992016482,0.662745098039216,0.710221285563751,0.682664054848188,0.638255698711596,1,0.746676514032496
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2001,0.0351532320370847,0.750980392156863,0.767123287671233,0.788442703232125,0.727452923686819,0,0.794682422451994
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2001,0.035281998454803,0.793137254901961,0.684931506849315,0.770812928501469,0.816650148662042,0,0.85672082717873
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2001,0.0354107648725212,0.662745098039216,0.711275026343519,0.665034280117532,0.691774033696729,0,0.739290989660266
"276",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2001,0.0355395312902395,0.576470588235294,0.643835616438356,0.506366307541626,0.65609514370664,0,0.804283604135894
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2001,0.0356682977079578,0.527450980392157,0.507903055848261,0.48873653281097,0.531219028741328,0,0.761447562776957
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2001,0.035797064125676,0.507843137254902,0.456269757639621,0.501469147894221,0.495540138751239,0,0.670605612998523
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2001,0.0359258305433943,0.618627450980392,0.546891464699684,0.629774730656219,0.602576808721506,0,0.772525849335303
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2001,0.0360545969611125,0.709803921568627,0.656480505795574,0.705190989226249,0.723488602576809,0,0.832348596750369
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2001,0.0361833633788308,0.714705882352941,0.746048472075869,0.647404505386876,0.782953419226957,0,0.77178729689808
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2001,0.0363121297965491,0.669607843137255,0.694415173867229,0.627815866797258,0.704658077304262,0,0.784342688330872
"283",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2001,0.0364408962142673,0.647058823529412,0.741833508956797,0.576885406464251,0.709613478691774,0,0.843426883308715
